x_over_c,y_over_c,Cp
0.48026999831199646,-0.05407492071390152,-0.31654423475265503
0.4645099937915802,-0.05497835576534271,-0.3329997658729553
0.44878000020980835,-0.055818598717451096,-0.3514331877231598
0.43310999870300293,-0.05659141764044762,-0.36971139907836914
0.41749998927116394,-0.05729416757822037,-0.38180896639823914
0.4019699990749359,-0.05792324244976044,-0.38272789120674133
0.3865399956703186,-0.05847521126270294,-0.37844985723495483
0.37123000621795654,-0.058946844190359116,-0.392665833234787
0.35604000091552734,-0.0593356154859066,-0.45266273617744446
0.34099000692367554,-0.059638477861881256,-0.5492042303085327
0.32611000537872314,-0.05985254421830177,-0.6230995059013367
0.31139999628067017,-0.059975650161504745,-0.6502017974853516
0.29686999320983887,-0.06000550091266632,-0.6485922932624817
0.28255000710487366,-0.05994005501270294,-0.6384113430976868
0.268449991941452,-0.05977765470743179,-0.6283775568008423
0.25457000732421875,-0.059516578912734985,-0.619189441204071
0.24094000458717346,-0.05915585905313492,-0.6091598272323608
0.22756999731063843,-0.058694567531347275,-0.5976969599723816
0.2144699990749359,-0.058131974190473557,-0.585025429725647
0.20166000723838806,-0.05746811255812645,-0.571577787399292
0.18914000689983368,-0.05670228227972984,-0.5572531819343567
0.1769299954175949,-0.05583513528108597,-0.5413722395896912
0.1650400012731552,-0.05486709251999855,-0.5232313275337219
0.15349000692367554,-0.05379977822303772,-0.5028722882270813
0.14228999614715576,-0.052634429186582565,-0.48084843158721924
0.13143999874591827,-0.05137133598327637,-0.4575914740562439
0.12094999849796295,-0.05001187324523926,-0.43289056420326233
0.11084999889135361,-0.048560671508312225,-0.40624910593032837
0.10113000124692917,-0.04701715335249901,-0.37740635871887207
0.09181000292301178,-0.045385271310806274,-0.3462636172771454
0.08290000259876251,-0.04366791620850563,-0.31261885166168213
0.07440000027418137,-0.04186607897281647,-0.2762730121612549
0.06633000075817108,-0.039985138922929764,-0.23684343695640564
0.05869000032544136,-0.0380263589322567,-0.19395112991333008
0.05149000138044357,-0.03599337860941887,-0.14709322154521942
0.04473999887704849,-0.03389028459787369,-0.09537068009376526
0.038440000265836716,-0.03171811252832413,-0.03791176900267601
0.032600000500679016,-0.02948109433054924,0.026284990832209587
0.027230000123381615,-0.027184199541807175,0.09847883880138397
0.02232000045478344,-0.024823294952511787,0.18023109436035156
0.017899999395012856,-0.022413644939661026,0.27313414216041565
0.013949999585747719,-0.019944922998547554,0.37906530499458313
0.010490000247955322,-0.017429161816835403,0.4988529086112976
0.007519999984651804,-0.014867562800645828,0.6317541599273682
