"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         238,      -2.336145923,     -0.1784672787,     -0.3665079513,       3.081081822
          0,           0,         239,      -2.346157075,     -0.1937412006,     -0.3774325866,       3.071183422
          0,           0,         240,      -2.355212901,     -0.2097490283,     -0.3882990133,       3.062034013
          0,           0,         241,      -2.363273747,     -0.2261590784,     -0.3978742066,       3.054081987
          0,           0,         242,      -2.371001447,     -0.2427410208,     -0.4066440825,       3.046723164
          0,           0,         243,      -2.378588647,      -0.259552932,     -0.4148167709,       3.039441477
          0,           0,         244,      -2.385521391,     -0.2768240967,     -0.4229161582,       3.032616702
          0,           0,         245,      -2.391489329,     -0.2943765233,     -0.4304827487,       3.026556631
          0,           0,         246,      -2.396350712,     -0.3116726177,     -0.4367670907,       3.021735758
          0,           0,         247,      -2.401111029,     -0.3285149745,     -0.4426367037,       3.017113715
          0,           0,         248,      -2.405573726,     -0.3449157332,     -0.4483071302,       3.012608387
          0,           0,         249,      -2.409177122,     -0.3612273905,     -0.4541843673,       3.008728285
          0,           0,         250,       -2.41176963,     -0.3772583087,      -0.459499992,        3.00571163
          0,           0,         251,      -2.413339213,     -0.3924087759,      -0.463483742,       3.003953739
          0,           0,         252,      -2.414897847,     -0.4060695738,     -0.4670080484,       3.002418206
          0,           0,         253,      -2.416151211,     -0.4180211058,     -0.4703546151,       3.001085264
          0,           0,         254,      -2.416607308,     -0.4287164492,     -0.4740087201,       3.000358439
          0,           0,         255,      -2.416135459,     -0.4378491034,     -0.4773118079,       3.000483259
          0,           0,         256,      -2.414810565,     -0.4447508717,     -0.4798259463,       3.001792635
          0,           0,         257,      -2.413741192,     -0.4489047407,      -0.482422737,       3.003092146
          0,           0,         258,      -2.412890388,     -0.4505480043,     -0.4853638858,       3.003995232
          0,           0,         259,      -2.415209957,      -0.452492347,     -0.4938804307,       3.000272324
          0,           0,         260,      -2.415448713,      -0.453958662,     -0.5027058154,       2.997507613
          0,           0,         261,      -2.414464516,     -0.4568453068,     -0.5123169133,       2.997078013
          0,           0,         262,       -2.41521583,     -0.4564443837,      -0.520305685,       2.996244174
          0,           0,         263,      -2.420744047,     -0.4547441672,     -0.5302445696,       2.990345065
          0,           0,         264,      -2.425273784,     -0.4526757393,     -0.5398210417,       2.984660241
          0,           0,         265,      -2.427537063,     -0.4537669264,     -0.5500685412,       2.981721177
          0,           0,         266,      -2.430299373,     -0.4544333455,      -0.559875113,        2.97892299
          0,           0,         267,      -2.434813365,     -0.4526577884,     -0.5675512216,       2.974847976
          0,           0,         268,      -2.440145318,     -0.4505459294,      -0.573285143,        2.97038117
          0,           0,         269,      -2.445021946,     -0.4492570398,     -0.5768628957,       2.966606419
          0,           0,         270,      -2.449977064,     -0.4485875914,     -0.5791021645,       2.962589431
          0,           0,         271,      -2.455422646,     -0.4483006318,     -0.5800883744,       2.957743963
          0,           0,         272,      -2.461082092,     -0.4488824906,     -0.5800934705,       2.952484081
          0,           0,         273,      -2.466938737,     -0.4505262951,     -0.5794930342,       2.946968136
          0,           0,         274,      -2.472697641,     -0.4525293052,     -0.5773926985,       2.941745373
          0,           0,         275,      -2.478856459,     -0.4549636606,     -0.5749252082,       2.936360064
          0,           0,         276,      -2.485631003,     -0.4580510071,     -0.5733007621,       2.930396208
          0,           0,         277,      -2.492741478,     -0.4624124436,     -0.5731169014,       2.923856035
          0,           0,         278,      -2.499822774,     -0.4685344603,     -0.5748947828,       2.917069655
          0,           0,         279,      -2.506698129,      -0.476133057,     -0.5776394985,       2.910462811
          0,           0,         280,      -2.514180119,     -0.4849284168,      -0.581601852,       2.903370624
