"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
78, 1.011300012470000e-01, -4.701715290498424e-02, 1.131501265061863e+00, 3.498803004408369e+02, -5.835134393130522e+01, 2.660821056645890e+05
79, 9.181000292300000e-02, -4.538527151431038e-02, 1.144984397258693e+00, 3.484949896026287e+02, -6.402593664842728e+01, 2.688423552926689e+05
80, 8.290000259900000e-02, -4.366791468532204e-02, 1.159493245596689e+00, 3.467644477780896e+02, -7.009364720855787e+01, 2.718065565509644e+05
81, 7.440000027400000e-02, -4.186607976498817e-02, 1.175080154902477e+00, 3.445930864238420e+02, -7.658772986807206e+01, 2.749818790713417e+05
82, 6.633000075800000e-02, -3.998513962421356e-02, 1.191903330256339e+00, 3.418954751189434e+02, -8.356355710863409e+01, 2.783999251816448e+05
83, 5.869000032500000e-02, -3.802635805630503e-02, 1.210094684915202e+00, 3.385410196870786e+02, -9.106300062293492e+01, 2.820843295047077e+05
84, 5.149000138000000e-02, -3.599337852580232e-02, 1.229832870718903e+00, 3.343608709920275e+02, -9.913555270564959e+01, 2.860675682651590e+05
85, 4.473999887700000e-02, -3.389028465845557e-02, 1.251463412834134e+00, 3.291345345929572e+02, -1.078266313639468e+02, 2.904157943737982e+05
86, 3.844000026600000e-02, -3.171811260404538e-02, 1.275307429893120e+00, 3.225798990591833e+02, -1.171594989589677e+02, 2.951888445611463e+05
87, 3.260000050100000e-02, -2.948109446637338e-02, 1.301747158100014e+00, 3.143509920409341e+02, -1.271400511518798e+02, 3.004595856058668e+05
88, 2.723000012300000e-02, -2.718419978786347e-02, 1.331215775813268e+00, 3.039258069450021e+02, -1.377067749093400e+02, 3.063049538817737e+05
89, 2.232000045500000e-02, -2.482329437156798e-02, 1.364274984019037e+00, 2.906767468483200e+02, -1.486269106998579e+02, 3.128279593642665e+05
90, 1.789999939500000e-02, -2.241364555514381e-02, 1.401465006888143e+00, 2.737364379750901e+02, -1.595445300237900e+02, 3.201235535828867e+05
91, 1.394999958600000e-02, -1.994492353858276e-02, 1.443456307296890e+00, 2.521305869814392e+02, -1.696006635475665e+02, 3.283140710853632e+05
92, 1.049000024800000e-02, -1.742916196961543e-02, 1.490383496673828e+00, 2.246140828138850e+02, -1.773634090354955e+02, 3.374035818963073e+05
93, 7.519999985000000e-03, -1.486756313872443e-02, 1.541847318270323e+00, 1.902518245336438e+02, -1.804368265610607e+02, 3.473022098994585e+05
94, 5.040000193000000e-03, -1.226032473458219e-02, 1.596289865893461e+00, 1.486730824458788e+02, -1.750150836479756e+02, 3.576896271416423e+05
95, 3.049999941000000e-03, -9.605565346412577e-03, 1.651630622458863e+00, 1.017504193088538e+02, -1.562163351077224e+02, 3.682134627331334e+05
96, 1.560000004000000e-03, -6.917517506923035e-03, 1.697554379701258e+00, 5.509760619923740e+01, -1.202058448986432e+02, 3.768332802147896e+05
97, 5.600000150000000e-04, -4.173159738460802e-03, 1.738299176734381e+00, 1.737726116055370e+01, -6.420536274213917e+01, 3.847348736159803e+05
98, 5.999999800000000e-05, -1.375329724321098e-03, 1.743919576415498e+00, -4.171096874726256e-01, 3.108330905346952e+00, 3.856148592022674e+05
99, 0.000000000000000e+00, 0.000000000000000e+00, 1.725813655221245e+00, 1.319533836829471e-10, 5.125516977752148e+01, 3.818279491927825e+05
100, 5.999999800000000e-05, 1.375329724321098e-03, 1.723975757432215e+00, 1.326852472129347e+01, 9.887798513011990e+01, 3.820288399555454e+05
101, 5.600000150000000e-04, 4.173159738460802e-03, 1.685087790781273e+00, 4.383288585845567e+01, 1.619533890057209e+02, 3.749917166798250e+05
102, 1.560000004000000e-03, 6.917517506923035e-03, 1.603512532836665e+00, 9.452541563821661e+01, 2.062250655695952e+02, 3.591522837290239e+05
103, 3.049999941000000e-03, 9.605565346412577e-03, 1.529506504463335e+00, 1.476062871674409e+02, 2.266183606594670e+02, 3.450348741513501e+05
104, 5.040000193000000e-03, 1.226032473458219e-02, 1.454129338129296e+00, 1.951641280068836e+02, 2.297434453248991e+02, 3.304632686827604e+05
105, 7.519999985000000e-03, 1.486756313872443e-02, 1.384693839253036e+00, 2.337705545316087e+02, 2.217104467014881e+02, 3.168917054837586e+05
106, 1.049000024800000e-02, 1.742916196961543e-02, 1.323705106608295e+00, 2.633681405389125e+02, 2.079650156041685e+02, 3.048499346591189e+05
107, 1.394999958600000e-02, 1.994492353858276e-02, 1.271306751312380e+00, 2.855232983455356e+02, 1.920629362643562e+02, 2.944162598294574e+05
108, 1.789999939500000e-02, 2.241364555514381e-02, 1.226509341883149e+00, 3.018736408646949e+02, 1.759440157641676e+02, 2.854244105052014e+05
109, 2.232000045500000e-02, 2.482329437156798e-02, 1.188090411428021e+00, 3.139325655425910e+02, 1.605179220236549e+02, 2.776578848108109e+05
110, 2.723000012300000e-02, 2.718419978786347e-02, 1.155047088494861e+00, 3.228097403806947e+02, 1.462629603717134e+02, 2.709372383018758e+05
111, 3.260000050100000e-02, 2.948109446637338e-02, 1.126332409542916e+00, 3.293633651568680e+02, 1.332118433020750e+02, 2.650633792816058e+05
112, 3.844000026600000e-02, 3.171811260404538e-02, 1.101110471303445e+00, 3.342035236200174e+02, 1.213811446151269e+02, 2.598789578543876e+05
113, 4.473999887700000e-02, 3.389028465845557e-02, 1.078681934085103e+00, 3.377704275244661e+02, 1.106558065059073e+02, 2.552484654131415e+05
114, 5.149000138000000e-02, 3.599337852580232e-02, 1.058648353333417e+00, 3.403644126892748e+02, 1.009155589084587e+02, 2.510945632090865e+05
115, 5.869000032500000e-02, 3.802635805630503e-02, 1.040697685933013e+00, 3.422244326204941e+02, 9.205378937451866e+01, 2.473582200467504e+05
116, 6.633000075800000e-02, 3.998513962421356e-02, 1.024359289761863e+00, 3.435223062333668e+02, 8.396117510777363e+01, 2.439459346665073e+05
117, 7.440000027400000e-02, 4.186607976498817e-02, 1.009114402814303e+00, 3.443497774918117e+02, 7.653365310480950e+01, 2.407502944460466e+05
118, 8.290000259900000e-02, 4.366791468532204e-02, 9.947382119185436e-01, 3.448209046786159e+02, 6.970078679502413e+01, 2.377291612741235e+05
119, 9.181000292300000e-02, 4.538527151431038e-02, 9.811407232032974e-01, 3.449982553179277e+02, 6.338351223928356e+01, 2.348642159683073e+05
120, 1.011300012470000e-01, 4.701715290498424e-02, 9.684230095245885e-01, 3.449366457396379e+02, 5.752686511558745e+01, 2.321766247771812e+05
121, 1.108499988910000e-01, 4.856066993422563e-02, 9.567974856687084e-01, 3.447243108355387e+02, 5.208644036388947e+01, 2.297142864729543e+05
122, 1.209499984980000e-01, 5.001187382363489e-02, 9.462001155935436e-01, 3.444079746190540e+02, 4.701388601430451e+01, 2.274654516642057e+05
123, 1.314399987460000e-01, 5.137133628795417e-02, 9.360423208922205e-01, 3.439145422384798e+02, 4.226501760667160e+01, 2.253007915895027e+05
124, 1.422899961470000e-01, 5.263443049277360e-02, 9.259493829673396e-01, 3.433089042419024e+02, 3.780976337305231e+01, 2.231495276730102e+05
125, 1.534900069240000e-01, 5.379977779145956e-02, 9.159155724744794e-01, 3.425537362159206e+02, 3.361786274146298e+01, 2.210049936562490e+05
126, 1.650400012730000e-01, 5.486709202536137e-02, 9.066180034925968e-01, 3.417889772427412e+02, 2.967846993086763e+01, 2.190168675398073e+05
127, 1.769299954180000e-01, 5.583513598033686e-02, 8.980973591511173e-01, 3.409715841545690e+02, 2.596461842833774e+01, 2.171871026008500e+05
128, 1.891400069000000e-01, 5.670228146432130e-02, 8.901296890743787e-01, 3.401615360955148e+02, 2.246159903950659e+01, 2.154760182408763e+05
129, 2.016600072380000e-01, 5.746811193675738e-02, 8.822086648855685e-01, 3.392538178817207e+02, 1.914839605280477e+01, 2.137698007549253e+05
130, 2.144699990750000e-01, 5.813197420944613e-02, 8.744495331119008e-01, 3.383232390018802e+02, 1.601461812995360e+01, 2.120989935089744e+05
131, 2.275699973110000e-01, 5.869456802648413e-02, 8.670860260342237e-01, 3.373581811244472e+02, 1.304933238493625e+01, 2.105083063332848e+05
132, 2.409400045870000e-01, 5.915585896897953e-02, 8.604995781975360e-01, 3.364771112873657e+02, 1.024398373867366e+01, 2.090862428016613e+05
