"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.1612,5.3079e+05,2.0028,807.54,-2.5527e-07,0,1e+05,-2.5073e-10,300,695.43,-2.1983e-07,0,1,0.395,0.395,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.5442e-07,0,1e+05,-3.4918e-10,300,695.43,-3.0522e-07,0,1,0.3975,0.3975,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-4.5358e-07,0,1e+05,-4.4763e-10,300,695.43,-3.9061e-07,0,1,0.4,0.4,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.177e-07,0,1e+05,-3.132e-10,300,695.43,-2.7359e-07,0,1,0.4025,0.4025,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.8182e-07,0,1e+05,-1.7878e-10,300,695.43,-1.5658e-07,0,1,0.405,0.405,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-4.5934e-08,0,1e+05,-4.4348e-11,300,695.43,-3.9558e-08,0,1,0.4075,0.4075,0.5,0
1.1612,5.3079e+05,2.0028,807.54,8.9947e-08,0,1e+05,9.0081e-11,300,695.43,7.746e-08,0,1,0.41,0.41,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.2583e-07,0,1e+05,2.2451e-10,300,695.43,1.9448e-07,0,1,0.4125,0.4125,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.6171e-07,0,1e+05,3.5894e-10,300,695.43,3.115e-07,0,1,0.415,0.415,0.5,0
1.1612,5.3079e+05,2.0028,807.54,4.9759e-07,0,1e+05,4.9337e-10,300,695.43,4.2851e-07,0,1,0.4175,0.4175,0.5,0
1.1612,5.3079e+05,2.0028,807.54,6.3347e-07,0,1e+05,6.2779e-10,300,695.43,5.4553e-07,0,1,0.42,0.42,0.5,0
1.1612,5.3079e+05,2.0028,807.54,4.5056e-07,0,1e+05,4.478e-10,300,695.43,3.8801e-07,0,1,0.4225,0.4225,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.6765e-07,0,1e+05,2.678e-10,300,695.43,2.3049e-07,0,1,0.425,0.425,0.5,0
